commit_sha,commit_short,date,message,change_type,source_path,destination_path
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/contacts.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/contacts.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/cookie.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/cookie.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/deti-cvety-zhizni-kak-biznes-mozhet-pomoch-roditelyam-i-ne-ostatsya-v-naklade.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/deti-cvety-zhizni-kak-biznes-mozhet-pomoch-roditelyam-i-ne-ostatsya-v-naklade.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/detskij-kompyuternyj-it-lager-ajdakemp.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/detskij-kompyuternyj-it-lager-ajdakemp.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/detskij-kompyuternyj-lager-ajdakemp.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/detskij-kompyuternyj-lager-ajdakemp.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/detskij-lager-v-podmoskove.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/detskij-lager-v-podmoskove.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/dokumentaciya-k-letnemu-it-lageryu-ajdakemp.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/dokumentaciya-k-letnemu-it-lageryu-ajdakemp.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/early-booking.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/early-booking.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/forbloggers.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/forbloggers.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/founders.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/founders.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/home.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/home.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/it-camp.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/it-camp.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/kompyuternye-lagerya-v-podmoskove-it-lager-dlya-shkolnikov.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/kompyuternye-lagerya-v-podmoskove-it-lager-dlya-shkolnikov.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/kompyuternyj-lager-dlya-detej-obuchaem-programmirovaniyu-v-podmoskove.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/kompyuternyj-lager-dlya-detej-obuchaem-programmirovaniyu-v-podmoskove.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/lager-na-avgust-podmoskove.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/lager-na-avgust-podmoskove.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/lager-programmirovaniya-dlya-detej.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/lager-programmirovaniya-dlya-detej.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/landingv4.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/landingv4.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnie-it-kursy-v-detskom-kompyuternom-lagere.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnie-it-kursy-v-detskom-kompyuternom-lagere.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnie-kursy-programmirovaniya-dlya-detej.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnie-kursy-programmirovaniya-dlya-detej.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnie-kursy-programmirovaniya-v-kompyuternom-lagere.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnie-kursy-programmirovaniya-v-kompyuternom-lagere.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnij-gorodskoj-lager-2024-v-shkole-programmirovaniya-dlya-detej-ajdakodit.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnij-gorodskoj-lager-2024-v-shkole-programmirovaniya-dlya-detej-ajdakodit.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnij-kompyuterno-igrovoj-lager.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnij-kompyuterno-igrovoj-lager.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnij-kompyuternyj-lager-2024.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnij-kompyuternyj-lager-2024.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnij-lager-dlya-detej-interesnye-zanyatiya-otdyh-na-prirode-lager-ajdakemp.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnij-lager-dlya-detej-interesnye-zanyatiya-otdyh-na-prirode-lager-ajdakemp.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnij-lager-programmirovanie.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnij-lager-programmirovanie.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnij-lager-s-programmirovaniem-v-minecraft.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnij-lager-s-programmirovaniem-v-minecraft.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letniy-it-lager.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letniy-it-lager.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-it-shkola.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-it-shkola.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-kompyuternaya-shkola-2024.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-kompyuternaya-shkola-2024.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-shkola-programmirovaniya-i-informatiki.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-shkola-programmirovaniya-i-informatiki.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-shkola-programmirovaniya.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-shkola-programmirovaniya.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-shkola-programmistov.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/letnyaya-shkola-programmistov.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/location.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/location.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/main5.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/main5.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/media.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/media.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/mom-camp-story.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/mom-camp-story.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/ob-organizacii-otdyha-detej-i-ozdarovleniya.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/ob-organizacii-otdyha-detej-i-ozdarovleniya.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/obrazovatelnyy-lager.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/obrazovatelnyy-lager.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/partners.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/partners.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/predlozhenie-dlya-turagenstv.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/predlozhenie-dlya-turagenstv.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/privacy.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/privacy.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/promocode-check.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/promocode-check.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/reglamenty-po-lageryu-ajdakemp.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/reglamenty-po-lageryu-ajdakemp.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/requisites.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/requisites.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/slipperyslide.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/slipperyslide.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/stati.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/stati.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/page_grouped/turoperator-detskogo-otdyha.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/page_grouped/turoperator-detskogo-otdyha.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/photo_grouped_by_category.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/photo_grouped_by_category.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/photo_inventory.json","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/photo_inventory.json"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/photo_inventory.md","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/photo_inventory.md"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/photo_shortlist_for_review.md","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/photo_shortlist_for_review.md"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0001_tilda-fallback-1.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0001_tilda-fallback-1.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0002_tilda-polyfill-1.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0002_tilda-polyfill-1.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0003_tilda-scripts-3.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0003_tilda-scripts-3.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0004_tilda-blocks-page43860775.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0004_tilda-blocks-page43860775.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0005_tilda-lazyload-1.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0005_tilda-lazyload-1.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0006_tilda-animation-2.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0006_tilda-animation-2.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0007_tilda-menu-1.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0007_tilda-menu-1.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0009_tilda-cards-1.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0009_tilda-cards-1.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0011_tilda-paint-icons.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0011_tilda-paint-icons.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0012_tilda-forms-1.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0012_tilda-forms-1.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0014_tilda-skiplink-1.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0014_tilda-skiplink-1.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0015_tilda-events-1.0.min.js.bin","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0015_tilda-events-1.0.min.js.bin"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0017_icons8-whatsapp-144.gif","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0017_icons8-whatsapp-144.gif"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0019_super-mario-bros_162.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0019_super-mario-bros_162.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0020_02.jpg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0020_02.jpg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0021_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0021_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0022_real-time-big-data-a.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0022_real-time-big-data-a.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0023_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0023_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0025_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0025_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0026_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0026_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0027_1.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0027_1.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0031_check5.svg","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0031_check5.svg"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0032_.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0032_.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0033_Frame_55.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0033_Frame_55.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0041_image.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0041_image.png"
355ef94378aa7140ac6b411dac37135595d76330,355ef94,2026-03-25T10:40:01+03:00,"chore: archive non-runtime root artifacts and document cleanup map",R100,"audit/old-site-2026-03-23/assets_export/unknown/img_0042_skolkovo.png","archive/non-runtime/root_cleanup_2026-03-25/audit/old-site-2026-03-23/assets_export/unknown/img_0042_skolkovo.png"
